Date,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y
2013-01-09,0.172548,0.24386,0.368107,0.553828,0.768742,1.00777,1.25293,1.48369,1.68845,1.87333
2013-01-10,0.174184,0.252304,0.381617,0.576098,0.800071,1.04582,1.29724,1.526,1.73152,1.91563
2013-01-11,0.176541,0.248135,0.379944,0.5738,0.791638,1.0301,1.27605,1.50617,1.71176,1.89866
2013-01-14,0.178789,0.249766,0.377934,0.565061,0.779647,1.01716,1.26114,1.49021,1.69867,1.88227
2013-01-15,0.184416,0.2489,0.368165,0.545956,0.756523,0.992354,1.23415,1.46533,1.66997,1.8545
2013-01-16,0.185023,0.254436,0.367641,0.542492,0.753351,0.990017,1.23214,1.46159,1.66522,1.84868
2013-01-17,0.191195,0.267291,0.393161,0.582486,0.801492,1.04104,1.2868,1.51111,1.71386,1.89803
2013-01-18,0.18715,0.259438,0.383745,0.567113,0.77909,1.01554,1.25631,1.48296,1.68968,1.87319
2013-01-22,0.180748,0.251838,0.37515,0.554634,0.76705,1.00244,1.24287,1.47265,1.67794,1.863
2013-01-23,0.179158,0.252086,0.371706,0.55338,0.765711,0.99978,1.23898,1.46742,1.67342,1.86067
2013-01-24,0.179319,0.249051,0.374811,0.559624,0.773711,1.00846,1.2502,1.47608,1.68397,1.87189
2013-01-25,0.186478,0.288208,0.430002,0.637442,0.865856,1.10772,1.35119,1.58056,1.78833,1.97775
2013-01-28,0.190689,0.292116,0.443898,0.660707,0.892608,1.13275,1.37349,1.60306,1.81472,2.00413
2013-01-29,0.18546,0.277084,0.436365,0.65418,0.890532,1.13339,1.37676,1.61263,1.82606,2.01801
2013-01-30,0.17774,0.27558,0.427951,0.647439,0.888531,1.1363,1.38442,1.62426,1.84193,2.03862
2013-01-31,0.177898,0.267819,0.42034,0.63976,0.881243,1.12913,1.37759,1.60925,1.82271,2.01512
2013-02-01,0.177061,0.260444,0.413729,0.637749,0.88433,1.14106,1.39643,1.63562,1.85133,2.04692
2013-02-04,0.17491,0.255704,0.398148,0.610282,0.850128,1.10327,1.35473,1.59322,1.81261,2.00719
2013-02-05,0.178506,0.268546,0.417877,0.634795,0.880336,1.13633,1.3903,1.63329,1.85101,2.04693
2013-02-06,0.174418,0.253718,0.395033,0.604373,0.841977,1.09207,1.34364,1.58592,1.805,2.0027
2013-02-07,0.176977,0.254502,0.3944,0.598156,0.830413,1.0776,1.33038,1.56958,1.79091,1.98975
2013-02-08,0.179897,0.254348,0.395866,0.60615,0.839268,1.08505,1.33443,1.57522,1.79636,1.99733
2013-02-11,0.181349,0.260194,0.405985,0.614623,0.847511,1.09427,1.34146,1.57732,1.79469,1.98768
2013-02-12,0.185925,0.27408,0.427594,0.639156,0.877261,1.12518,1.3729,1.61326,1.82778,2.02239
2013-02-13,0.187893,0.284565,0.443319,0.667028,0.911595,1.16106,1.40878,1.64761,1.86182,2.05749
2013-02-14,0.190167,0.269603,0.419772,0.631253,0.867952,1.1153,1.36584,1.59992,1.81455,2.00886
2013-02-15,0.188822,0.273296,0.424585,0.643153,0.880247,1.12534,1.3711,1.60656,1.82491,2.01745
2013-02-19,0.191732,0.282888,0.437413,0.656209,0.896799,1.14617,1.39362,1.63114,1.84488,2.03634
2013-02-20,0.188367,0.273927,0.42609,0.642201,0.882321,1.13178,1.38087,1.62033,1.83749,2.0317
2013-02-21,0.19349,0.264577,0.408883,0.617891,0.851207,1.0957,1.34415,1.57886,1.79558,1.99058
2013-02-22,0.189152,0.260658,0.403345,0.612335,0.844635,1.08856,1.3349,1.57213,1.78912,1.98624
2013-02-25,0.187834,0.249618,0.375307,0.570219,0.790659,1.02404,1.26292,1.49903,1.72067,1.91763
2013-02-26,0.185694,0.244169,0.37309,0.560843,0.777631,1.00849,1.24607,1.48467,1.70417,1.90188
2013-02-27,0.184181,0.244042,0.368709,0.56002,0.780714,1.0165,1.25929,1.50128,1.72429,1.92562
2013-02-28,0.186439,0.23958,0.360391,0.549863,0.769485,1.00585,1.25163,1.48905,1.71081,1.91045
2013-03-01,0.185789,0.240564,0.35535,0.538154,0.751238,0.983719,1.22573,1.46088,1.68003,1.88017
2013-03-04,0.184881,0.241498,0.362304,0.547698,0.763488,0.999973,1.24509,1.48227,1.70432,1.90162
2013-03-05,0.184915,0.243043,0.369266,0.559372,0.778854,1.01521,1.25961,1.49893,1.71845,1.91686
2013-03-06,0.186737,0.256149,0.389327,0.585518,0.809475,1.05118,1.30185,1.53965,1.75992,1.95999
2013-03-07,0.184366,0.261603,0.407987,0.621667,0.858704,1.10671,1.35832,1.59502,1.81395,2.01175
2013-03-08,0.183057,0.261337,0.422719,0.657416,0.90829,1.16453,1.42023,1.65983,1.87855,2.07753
2013-03-11,0.183733,0.265005,0.427234,0.658541,0.908497,1.16582,1.42211,1.66228,1.88338,2.07938
2013-03-12,0.18418,0.262158,0.417561,0.639456,0.882513,1.13576,1.39051,1.63284,1.85094,2.04711
2013-03-13,0.183289,0.267952,0.418054,0.643432,0.887852,1.13998,1.39545,1.63212,1.84794,2.04338
2013-03-14,0.18384,0.269401,0.420482,0.645323,0.888589,1.13986,1.39551,1.63623,1.85812,2.0578
2013-03-15,0.178275,0.255476,0.399582,0.613962,0.847523,1.09472,1.34904,1.59267,1.8174,2.02212
2013-03-18,0.174971,0.254819,0.392466,0.595679,0.822197,1.06462,1.31447,1.5555,1.7807,1.98061
2013-03-19,0.17025,0.245093,0.376338,0.57232,0.792049,1.02721,1.27221,1.51338,1.73487,1.9347
2013-03-20,0.172324,0.253744,0.380177,0.580215,0.805138,1.04508,1.29685,1.53789,1.76139,1.96334
2013-03-21,0.175943,0.260998,0.39204,0.589993,0.812458,1.04792,1.29389,1.53192,1.75502,1.95623
2013-03-22,0.173518,0.260691,0.391794,0.589056,0.806627,1.038,1.28087,1.51861,1.74037,1.94223
2013-03-25,0.172467,0.256614,0.390408,0.585658,0.802641,1.03397,1.27633,1.51509,1.74144,1.94325
2013-03-26,0.173379,0.25889,0.385815,0.574482,0.790045,1.02051,1.26261,1.50488,1.73024,1.93424
2013-03-27,0.173923,0.253341,0.366932,0.544486,0.750812,0.976292,1.2152,1.45217,1.67684,1.88163
2013-03-28,0.182824,0.253494,0.372543,0.55754,0.770766,0.998306,1.23571,1.46848,1.68916,1.88982
2013-04-01,0.173611,0.248125,0.366072,0.545801,0.754621,0.982378,1.21984,1.45275,1.67414,1.87256
2013-04-02,0.172562,0.249237,0.370064,0.552698,0.766102,0.997635,1.23829,1.4752,1.69404,1.89264
2013-04-03,0.166855,0.237195,0.348994,0.519416,0.723752,0.950446,1.19101,1.42495,1.64549,1.84668
2013-04-04,0.166104,0.232697,0.336565,0.49558,0.688722,0.90472,1.13676,1.36865,1.59174,1.79497
2013-04-05,0.168644,0.235544,0.335788,0.490365,0.673977,0.878494,1.09901,1.32266,1.53756,1.73487
2013-04-08,0.168649,0.237615,0.34607,0.5067,0.698255,0.910691,1.13598,1.36178,1.5791,1.77326
2013-04-09,0.167686,0.241943,0.347653,0.506079,0.699058,0.915076,1.14384,1.37417,1.59026,1.78622
2013-04-10,0.167813,0.244269,0.363342,0.536075,0.737601,0.95904,1.19384,1.42381,1.64195,1.84051
2013-04-11,0.167643,0.241865,0.355571,0.528006,0.728256,0.947476,1.17986,1.40925,1.62809,1.82623
2013-04-12,0.15902,0.237572,0.340438,0.504884,0.695783,0.90527,1.12848,1.35205,1.56532,1.76101
2013-04-15,0.159204,0.234433,0.338595,0.50232,0.693567,0.901866,1.12101,1.33977,1.55048,1.7398
2013-04-16,0.159734,0.237186,0.344814,0.510125,0.703111,0.912713,1.1332,1.35519,1.56401,1.75453
2013-04-17,0.158653,0.235908,0.341344,0.508714,0.700027,0.903812,1.12122,1.33753,1.54586,1.73768
2013-04-18,0.156531,0.238692,0.345763,0.511222,0.698908,0.898615,1.11132,1.32455,1.5311,1.7202
2013-04-19,0.155412,0.239777,0.353071,0.522357,0.712165,0.91589,1.1313,1.3468,1.55302,1.74304
2013-04-22,0.152477,0.23433,0.346701,0.511393,0.700298,0.905266,1.12188,1.33949,1.54989,1.73887
2013-04-23,0.150108,0.233351,0.345285,0.512098,0.703388,0.90871,1.12514,1.34423,1.55105,1.7398
2013-04-24,0.151676,0.235437,0.345749,0.50833,0.697436,0.903233,1.12278,1.33968,1.54714,1.7373
2013-04-25,0.150023,0.230057,0.343962,0.510975,0.703144,0.910776,1.13143,1.35096,1.56157,1.75298
2013-04-26,0.148564,0.218922,0.329395,0.489425,0.672012,0.872983,1.08998,1.30963,1.51996,1.71145
2013-04-29,0.145817,0.214515,0.325853,0.48447,0.669192,0.872946,1.09064,1.31073,1.52347,1.71418
2013-04-30,0.146178,0.214523,0.321342,0.48191,0.671058,0.879256,1.10045,1.32346,1.53209,1.7214
2013-05-01,0.146399,0.205593,0.307221,0.464291,0.647366,0.849053,1.06769,1.28509,1.49248,1.68196
2013-05-02,0.147797,0.207368,0.307138,0.461504,0.643676,0.847125,1.06631,1.28313,1.48962,1.67733
2013-05-03,0.150066,0.222891,0.347642,0.52637,0.724044,0.937494,1.16381,1.38754,1.59858,1.79201
2013-05-06,0.14616,0.22409,0.35516,0.539476,0.743638,0.962013,1.19056,1.41574,1.6298,1.82135
2013-05-07,0.146257,0.231163,0.357787,0.541556,0.746681,0.966719,1.19819,1.42784,1.63989,1.83177
2013-05-08,0.146622,0.231434,0.352873,0.537487,0.740076,0.954113,1.18242,1.40655,1.6187,1.81224
2013-05-09,0.147865,0.231076,0.35612,0.541779,0.745895,0.962207,1.19106,1.41495,1.62633,1.81795
2013-05-10,0.149531,0.24445,0.390975,0.60071,0.81935,1.04128,1.27173,1.49784,1.71016,1.90478
2013-05-13,0.149527,0.244486,0.399992,0.607251,0.825489,1.05248,1.28787,1.51724,1.73296,1.92501
2013-05-14,0.149046,0.246253,0.403752,0.620069,0.848234,1.08272,1.32259,1.55533,1.76699,1.9577
2013-05-15,0.148634,0.244314,0.401161,0.615566,0.839306,1.07004,1.31058,1.54053,1.75396,1.94759
2013-05-16,0.145931,0.230434,0.373047,0.570074,0.779352,1.00104,1.23616,1.46538,1.68056,1.87499
2013-05-17,0.149168,0.251023,0.406016,0.619838,0.84181,1.07266,1.31292,1.54644,1.76334,1.96104
2013-05-20,0.15009,0.24771,0.409458,0.623498,0.846956,1.07874,1.31921,1.55419,1.77516,1.97163
2013-05-21,0.14733,0.24254,0.401225,0.615017,0.839863,1.07114,1.30887,1.54161,1.75494,1.94832
2013-05-22,0.148313,0.255863,0.427574,0.664314,0.905902,1.14665,1.39397,1.62467,1.83803,2.03131
2013-05-23,0.15113,0.253879,0.429405,0.66804,0.909849,1.149,1.39326,1.62322,1.83728,2.02988
2013-05-24,0.150255,0.257188,0.434545,0.66928,0.908137,1.14572,1.38624,1.61615,1.8307,2.01948
2013-05-28,0.156147,0.296078,0.49981,0.758668,1.01487,1.26356,1.50954,1.7427,1.95251,2.14142
2013-05-29,0.158017,0.297189,0.506859,0.766866,1.01871,1.26026,1.50352,1.7343,1.94568,2.13503
2013-05-30,0.157715,0.295614,0.503143,0.762601,1.01463,1.25867,1.50281,1.7341,1.94505,2.13516
2013-05-31,0.161102,0.309393,0.52818,0.797435,1.05428,1.30235,1.54826,1.77907,1.98845,2.17748
2013-06-03,0.163344,0.298033,0.511823,0.780638,1.03841,1.28295,1.52444,1.75349,1.96493,2.15122
2013-06-04,0.163752,0.297915,0.512515,0.788306,1.0518,1.2975,1.5389,1.7701,1.97781,2.16377
2013-06-05,0.163804,0.295838,0.501291,0.771972,1.03025,1.27202,1.51182,1.73503,1.9391,2.12417
2013-06-06,0.164661,0.295119,0.499151,0.763586,1.01517,1.25029,1.48441,1.7063,1.91196,2.09773
2013-06-07,0.165128,0.306955,0.540232,0.832785,1.09923,1.3394,1.5735,1.79458,1.99716,2.18233
2013-06-10,0.168244,0.328157,0.574666,0.869234,1.13883,1.38209,1.61813,1.84226,2.05039,2.23511
2013-06-11,0.169388,0.333741,0.582977,0.865207,1.12689,1.3685,1.60505,1.83166,2.03522,2.21784
2013-06-12,0.168461,0.337992,0.586435,0.883838,1.1545,1.3972,1.6359,1.85972,2.06549,2.25177
2013-06-13,0.164672,0.320926,0.565251,0.851501,1.11307,1.35192,1.58687,1.80859,2.01365,2.19822
2013-06-14,0.15473,0.279217,0.506264,0.784149,1.03949,1.27878,1.51645,1.7446,1.95586,2.14897
2013-06-17,0.150518,0.271935,0.505013,0.795176,1.06519,1.31382,1.55602,1.78739,2.00354,2.19569
2013-06-18,0.154142,0.271911,0.505446,0.796266,1.07083,1.3241,1.56847,1.80156,2.01225,2.20186
2013-06-19,0.162693,0.325878,0.59994,0.941243,1.24739,1.50399,1.74042,1.95589,2.1535,2.33325
2013-06-20,0.16223,0.34607,0.65324,1.01331,1.33026,1.59758,1.84046,2.05794,2.25509,2.43276
2013-06-21,0.167637,0.391639,0.72846,1.10898,1.43107,1.69935,1.9417,2.15991,2.35482,2.53013
2013-06-24,0.184674,0.416872,0.754494,1.13823,1.46675,1.73893,1.98111,2.19701,2.39095,2.5602
2013-06-25,0.196572,0.431669,0.770525,1.16037,1.49511,1.77077,2.01682,2.23888,2.43182,2.60248
2013-06-26,0.191347,0.392361,0.726455,1.11675,1.44612,1.71565,1.96164,2.18186,2.37918,2.55456
2013-06-27,0.1852,0.360271,0.686177,1.06216,1.38465,1.65588,1.90312,2.12389,2.32161,2.49688
2013-06-28,0.184866,0.354223,0.685613,1.06418,1.38747,1.66344,1.91254,2.13262,2.32565,2.49842
2013-07-01,0.174556,0.358974,0.687656,1.06607,1.39496,1.67178,1.91966,2.13858,2.33353,2.5007
2013-07-02,0.164343,0.352897,0.678535,1.0514,1.37967,1.65946,1.90986,2.13194,2.31995,2.48501
2013-07-03,0.167969,0.375332,0.701525,1.0854,1.4174,1.69591,1.94442,2.16003,2.34736,2.5152
2013-07-05,0.180568,0.413263,0.799481,1.23938,1.6062,1.90621,2.16472,2.38039,2.56251,2.72423
2013-07-08,0.168564,0.376029,0.743335,1.16076,1.52019,1.82326,2.08729,2.30948,2.49902,2.66079
2013-07-09,0.16518,0.375631,0.730495,1.14239,1.50113,1.80136,2.06415,2.29038,2.4793,2.64493
2013-07-10,0.163815,0.380384,0.735335,1.16057,1.52784,1.82901,2.09468,2.32102,2.51715,2.69051
2013-07-11,0.158129,0.347991,0.668844,1.06144,1.40898,1.70411,1.97067,2.20541,2.41281,2.59446
2013-07-12,0.156215,0.367094,0.697481,1.10155,1.45134,1.74225,2.00312,2.23556,2.44048,2.62284
2013-07-15,0.155413,0.345132,0.674408,1.06588,1.40762,1.69388,1.95129,2.1833,2.39229,2.5738
2013-07-16,0.148528,0.333574,0.652198,1.04237,1.38917,1.68074,1.94068,2.17321,2.3743,2.55186
2013-07-17,0.145548,0.322275,0.61796,0.996245,1.33681,1.6279,1.89227,2.12364,2.32847,2.51127
2013-07-18,0.147179,0.325241,0.622352,1.00607,1.3557,1.65682,1.92671,2.16155,2.36933,2.55325
2013-07-19,0.144324,0.317701,0.613344,0.988844,1.32724,1.62179,1.88726,2.12159,2.32813,2.51278
2013-07-22,0.14341,0.321486,0.621203,0.993644,1.33091,1.62368,1.88672,2.12052,2.33023,2.51306
2013-07-23,0.146618,0.328094,0.620319,0.997014,1.34354,1.64192,1.90839,2.14717,2.35507,2.53917
2013-07-24,0.151831,0.352544,0.665108,1.05022,1.40223,1.70812,1.98272,2.21949,2.42691,2.61027
2013-07-25,0.152081,0.342467,0.662776,1.05623,1.41641,1.727,2.00177,2.23798,2.4448,2.62584
2013-07-26,0.142238,0.311704,0.616884,1.00922,1.36796,1.67901,1.95517,2.19575,2.40196,2.58539
2013-07-29,0.143903,0.313344,0.625478,1.01939,1.38234,1.69806,1.97687,2.21883,2.42968,2.61145
2013-07-30,0.143983,0.314313,0.632129,1.02977,1.39507,1.71205,1.99257,2.2378,2.44632,2.62847
2013-07-31,0.144312,0.310025,0.623681,1.02626,1.39464,1.71158,1.99212,2.22944,2.43458,2.61541
2013-08-01,0.152112,0.333904,0.671727,1.11302,1.51128,1.84459,2.13016,2.36611,2.56775,2.74447
2013-08-02,0.146031,0.302099,0.603379,1.00452,1.37376,1.69688,1.9825,2.22841,2.44132,2.63026
2013-08-05,0.148862,0.311734,0.629278,1.03106,1.40332,1.72985,2.0168,2.26338,2.47877,2.66416
2013-08-06,0.150935,0.312839,0.628089,1.0294,1.40098,1.72601,2.01328,2.26419,2.47823,2.66601
2013-08-07,0.149411,0.313167,0.622335,1.01916,1.3831,1.70001,1.98428,2.22703,2.43812,2.62447
2013-08-08,0.150641,0.311612,0.615208,1.00976,1.36987,1.68176,1.96092,2.2014,2.41152,2.59565
2013-08-09,0.149293,0.316491,0.623061,1.01892,1.37623,1.68678,1.96458,2.20493,2.41255,2.59623
2013-08-12,0.151809,0.314009,0.629122,1.02862,1.3924,1.709,1.98944,2.23105,2.44115,2.62077
2013-08-13,0.157768,0.346834,0.687832,1.1113,1.49545,1.82257,2.1065,2.34897,2.55128,2.72683
2013-08-14,0.154296,0.348666,0.683347,1.10605,1.48856,1.81547,2.10292,2.34286,2.54755,2.72624
2013-08-15,0.160672,0.356981,0.710854,1.14727,1.53222,1.85728,2.1425,2.38325,2.58983,2.76833
2013-08-16,0.159807,0.371833,0.744764,1.19992,1.59347,1.92368,2.21225,2.45827,2.66784,2.85032
2013-08-19,0.163633,0.376066,0.773246,1.23342,1.63545,1.97526,2.26907,2.51792,2.73002,2.90693
2013-08-20,0.159549,0.360125,0.734552,1.17772,1.57091,1.90672,2.19941,2.45166,2.66135,2.83992
2013-08-21,0.159048,0.385344,0.772911,1.23489,1.63648,1.97145,2.26135,2.501,2.70295,2.87699
2013-08-22,0.165311,0.421819,0.843215,1.31416,1.71047,2.03618,2.31725,2.55243,2.75202,2.92154
2013-08-23,0.163252,0.412873,0.820439,1.28063,1.66125,1.9744,2.24711,2.48441,2.67891,2.84951
2013-08-26,0.161991,0.406808,0.810284,1.25781,1.63703,1.95287,2.22724,2.46671,2.66763,2.83761
2013-08-27,0.157024,0.389182,0.769119,1.197,1.5644,1.87149,2.14139,2.37991,2.58144,2.75369
2013-08-28,0.15942,0.411421,0.804563,1.244,1.61936,1.93222,2.20643,2.43916,2.63844,2.80951
2013-08-29,0.159556,0.404898,0.795897,1.22794,1.59684,1.90677,2.17799,2.40911,2.60745,2.776
2013-08-30,0.156289,0.395911,0.798004,1.23775,1.60933,1.91986,2.19043,2.42034,2.61786,2.78078
2013-09-03,0.161836,0.429884,0.844531,1.29784,1.68214,2.00526,2.28298,2.52,2.71271,2.8753
2013-09-04,0.170935,0.481592,0.904787,1.36235,1.74895,2.07027,2.34884,2.57444,2.76112,2.91766
2013-09-05,0.188347,0.52794,0.984687,1.45727,1.84327,2.15941,2.43207,2.65526,2.84079,2.99785
2013-09-06,0.170614,0.482639,0.934793,1.40263,1.78292,2.1002,2.3757,2.60691,2.79945,2.96349
2013-09-09,0.159051,0.45626,0.891317,1.33941,1.71795,2.04207,2.32372,2.55992,2.7582,2.92089
2013-09-10,0.162679,0.485881,0.932513,1.38959,1.77416,2.09639,2.3764,2.61596,2.81248,2.97756
2013-09-11,0.159963,0.463991,0.887497,1.33783,1.71985,2.04299,2.32906,2.5686,2.76928,2.93816
2013-09-12,0.158285,0.457897,0.886191,1.33943,1.72144,2.04251,2.32471,2.56219,2.7619,2.92843
2013-09-13,0.157468,0.458146,0.890969,1.34842,1.72386,2.03663,2.31356,2.55222,2.75311,2.92302
2013-09-16,0.145219,0.417198,0.82894,1.27715,1.6574,1.98213,2.27035,2.51911,2.73027,2.90253
2013-09-17,0.144101,0.394342,0.804147,1.25189,1.6334,1.95966,2.24909,2.50103,2.7084,2.8805
2013-09-18,0.131413,0.337913,0.686314,1.0979,1.46361,1.78727,2.08173,2.33507,2.55052,2.73252
2013-09-19,0.129389,0.349094,0.7113,1.13424,1.50596,1.83159,2.12472,2.37737,2.59415,2.7776
2013-09-20,0.134311,0.350645,0.714695,1.1409,1.50957,1.82966,2.11576,2.3652,2.5793,2.76337
2013-09-23,0.131989,0.350658,0.712056,1.13066,1.4967,1.81679,2.10257,2.35055,2.56498,2.744
2013-09-24,0.129691,0.346486,0.695878,1.09591,1.44983,1.76339,2.04607,2.29597,2.50723,2.68704
2013-09-25,0.129444,0.339609,0.675508,1.06635,1.4133,1.72389,2.00852,2.25492,2.46786,2.6503
2013-09-26,0.128742,0.341514,0.686347,1.08044,1.43099,1.74759,2.03468,2.28256,2.49675,2.67879
2013-09-27,0.12358,0.329943,0.663617,1.05708,1.40624,1.72228,2.00904,2.25894,2.47354,2.65818
2013-09-30,0.125079,0.321477,0.659444,1.04731,1.3978,1.71727,2.00494,2.25579,2.47414,2.65694
2013-10-01,0.13173,0.338664,0.682555,1.07725,1.43137,1.74967,2.03606,2.28864,2.50248,2.68469
2013-10-02,0.131376,0.323658,0.648524,1.04393,1.39909,1.71781,2.00879,2.26075,2.47889,2.66582
2013-10-03,0.139915,0.321188,0.640065,1.02768,1.37796,1.69576,1.98613,2.23947,2.46049,2.64938
2013-10-04,0.148151,0.335321,0.667531,1.07349,1.4301,1.74868,2.03768,2.2882,2.50318,2.68974
2013-10-07,0.155702,0.352381,0.688007,1.07697,1.42394,1.73837,2.02439,2.27348,2.4914,2.67277
2013-10-08,0.183849,0.391513,0.722692,1.10214,1.43941,1.74836,2.02983,2.28101,2.49266,2.673
2013-10-09,0.192072,0.372504,0.700048,1.08712,1.4337,1.75074,2.0444,2.29507,2.50938,2.69086
2013-10-10,0.19173,0.368469,0.70559,1.09888,1.45383,1.77896,2.07558,2.32756,2.54148,2.72314
2013-10-11,0.194253,0.352285,0.682975,1.07766,1.43722,1.76785,2.06534,2.32171,2.54094,2.72189
2013-10-15,0.206386,0.364634,0.686953,1.08916,1.45917,1.79502,2.09548,2.35594,2.57221,2.75452
2013-10-16,0.188842,0.348991,0.660183,1.05474,1.41882,1.7524,2.05531,2.31023,2.52426,2.70499
2013-10-17,0.167773,0.327078,0.623723,0.998987,1.34767,1.67105,1.96743,2.22203,2.43978,2.62374
2013-10-18,0.157178,0.326084,0.636246,1.01881,1.36491,1.68398,1.97595,2.22915,2.44478,2.62978
2013-10-21,0.150189,0.330598,0.649635,1.03267,1.38181,1.70183,1.99293,2.24644,2.46537,2.64823
2013-10-22,0.141283,0.3097,0.60593,0.970827,1.3079,1.61769,1.90238,2.15574,2.37097,2.55544
2013-10-23,0.145158,0.322177,0.611043,0.968652,1.29714,1.60108,1.88539,2.13239,2.34598,2.53025
2013-10-24,0.149877,0.32366,0.620037,0.990907,1.32816,1.634,1.91627,2.16297,2.37771,2.5617
2013-10-25,0.147543,0.321711,0.614927,0.980427,1.30817,1.61104,1.89269,2.14328,2.36126,2.55195
2013-10-28,0.151309,0.321542,0.616614,0.975264,1.30736,1.61715,1.90268,2.155,2.37676,2.56166
2013-10-29,0.152392,0.313731,0.606632,0.964217,1.2968,1.60357,1.88816,2.1449,2.36501,2.55347
2013-10-30,0.14789,0.314464,0.611957,0.977802,1.31684,1.62876,1.91789,2.16908,2.3867,2.57391
2013-10-31,0.147001,0.306561,0.602108,0.973297,1.32216,1.64345,1.93655,2.18802,2.40446,2.58884
2013-11-01,0.148106,0.314264,0.625827,1.02224,1.38652,1.71729,2.01406,2.26739,2.48167,2.66552
2013-11-04,0.145943,0.306057,0.619351,1.00398,1.36258,1.69166,1.98686,2.24164,2.46191,2.64617
2013-11-05,0.149305,0.308634,0.627062,1.0224,1.39434,1.73481,2.03837,2.30064,2.51942,2.70533
2013-11-06,0.144406,0.292938,0.588993,0.980585,1.35188,1.69321,2.00316,2.26726,2.49342,2.68705
2013-11-07,0.145788,0.284878,0.576044,0.961705,1.33003,1.66974,1.97601,2.23769,2.46291,2.65471
2013-11-08,0.153244,0.312229,0.636283,1.04743,1.43833,1.79331,2.10741,2.37277,2.59925,2.78798
2013-11-12,0.158675,0.332941,0.662643,1.07924,1.47052,1.82298,2.13321,2.39912,2.62065,2.80895
2013-11-13,0.153635,0.321266,0.627868,1.0314,1.41779,1.77143,2.08744,2.35213,2.57751,2.77065
2013-11-14,0.152148,0.294881,0.586535,0.977819,1.36041,1.71527,2.03157,2.2982,2.52682,2.7221
2013-11-15,0.151444,0.299407,0.5963,0.993556,1.37685,1.72958,2.04219,2.30779,2.53416,2.72996
2013-11-18,0.151047,0.287385,0.580032,0.9684,1.34764,1.69961,2.01161,2.27759,2.50732,2.70048
2013-11-19,0.154079,0.301067,0.600228,0.998539,1.38639,1.74148,2.05284,2.31804,2.53941,2.7295
2013-11-20,0.149678,0.278586,0.574922,0.991109,1.39852,1.77429,2.10528,2.37745,2.60711,2.80494
2013-11-21,0.153196,0.273808,0.56858,0.988468,1.40065,1.77304,2.10055,2.37164,2.60214,2.79935
2013-11-22,0.156176,0.288825,0.582288,0.993056,1.39151,1.7557,2.07532,2.34649,2.57461,2.77335
2013-11-25,0.157291,0.296758,0.587424,0.986141,1.38055,1.74524,2.06639,2.3352,2.56775,2.76344
2013-11-26,0.158078,0.287719,0.566618,0.952458,1.3407,1.70136,2.01936,2.29251,2.52185,2.71827
2013-11-27,0.159275,0.286148,0.573349,0.972274,1.37018,1.73983,2.06572,2.33523,2.56349,2.75884
2013-11-29,0.15839,0.278263,0.572909,0.98235,1.37994,1.74946,2.07507,2.34622,2.57385,2.76964
2013-12-02,0.165438,0.289696,0.600587,1.02665,1.43699,1.81328,2.14024,2.40977,2.63651,2.82581
2013-12-03,0.165437,0.283828,0.587544,1.00078,1.40559,1.78156,2.11047,2.38506,2.60936,2.79938
2013-12-04,0.166869,0.29759,0.611976,1.04302,1.45927,1.83935,2.1734,2.44497,2.67055,2.86299
2013-12-05,0.169648,0.306357,0.626641,1.06987,1.49316,1.87129,2.20055,2.47017,2.69586,2.88697
2013-12-06,0.170694,0.312219,0.652928,1.10338,1.52289,1.89777,2.22328,2.49144,2.71386,2.90426
2013-12-09,0.168985,0.313125,0.656436,1.09896,1.51442,1.88703,2.20869,2.47327,2.69508,2.8795
2013-12-10,0.166911,0.307408,0.632146,1.06053,1.46722,1.83072,2.14649,2.4127,2.63203,2.81834
2013-12-11,0.166177,0.316869,0.650833,1.09284,1.50666,1.875,2.19782,2.46089,2.67957,2.86599
2013-12-12,0.173201,0.337296,0.683436,1.13443,1.54902,1.9122,2.22936,2.49122,2.71124,2.8972
2013-12-13,0.170626,0.334331,0.687452,1.14418,1.5563,1.91571,2.22802,2.48746,2.70338,2.88776
2013-12-16,0.169469,0.340754,0.692365,1.14239,1.55716,1.9215,2.23571,2.496,2.71508,2.89706
2013-12-17,0.166804,0.329582,0.665869,1.10928,1.52307,1.88556,2.19888,2.46232,2.67842,2.86152
2013-12-18,0.165126,0.312023,0.647657,1.11284,1.54514,1.91804,2.2401,2.50202,2.71991,2.90528
2013-12-19,0.169178,0.349362,0.721267,1.19576,1.62939,2.00334,2.31832,2.56754,2.77072,2.94057
2013-12-20,0.168136,0.361953,0.753316,1.23699,1.65808,2.01324,2.30996,2.5467,2.7389,2.90353
2013-12-23,0.168284,0.371741,0.785267,1.2607,1.68098,2.04209,2.34431,2.58564,2.78496,2.94763
2013-12-24,0.16971,0.391438,0.819156,1.3046,1.73274,2.09497,2.40064,2.64017,2.8355,2.99818
2013-12-26,0.171608,0.399587,0.822257,1.30564,1.73372,2.09804,2.40447,2.64534,2.84113,3.00513
2013-12-27,0.160182,0.382776,0.811681,1.31196,1.74139,2.10476,2.4101,2.65466,2.85362,3.02411
2013-12-30,0.161689,0.371169,0.798067,1.28512,1.71244,2.07793,2.38467,2.63028,2.83312,2.99799
2013-12-31,0.158317,0.375213,0.800488,1.29824,1.73643,2.10189,2.41143,2.6562,2.85697,3.02401
